CASE REFERENCE,OPEN DATE,CLOSED DATE,STATUS,SUBJECT,REASON,TYPE,OBJECT TYPE,ADDRESS NUMBER,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE,PROPERTY ID,LOCATION,LATITUDE,LONGITUDE,COUNCIL DISTRICT,POLICE DISTRICT,CENSUS TRACT,CENSUS BLOCK GROUP,CENSUS BLOCK,NEIGHBORHOOD,X COORDINATE,Y COORDINATE
1000603907,10/06/2016 09:00:00 AM,11/01/2016 02:49:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,PW Ongoing Construction (Req_Serv),Street,,Choate Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000604443,10/09/2016 08:50:00 AM,10/11/2016 08:20:00 AM,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Street,,KAY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000604570,10/11/2016 09:54:00 AM,10/20/2016 09:10:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,Pennsylvania St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000604862,10/11/2016 04:13:00 PM,11/04/2016 02:42:00 PM,Closed,Dept of Public Works,Engineering - Traffic,Sign Maintenance (Req_Serv),Street,,DORCHESTER,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000604922,10/12/2016 09:43:00 AM,10/13/2016 03:12:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Oak St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000604958,10/12/2016 11:00:00 AM,10/12/2016 01:00:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Paving (Req_Serv),Street,,COLFAX,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000604973,10/12/2016 11:25:00 AM,10/13/2016 03:14:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Delaware Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000604981,10/12/2016 11:54:00 AM,10/13/2016 03:13:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Court St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000605154,10/13/2016 09:20:00 AM,10/13/2016 03:03:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Clinton St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000605585,10/14/2016 02:43:00 PM,10/21/2016 09:50:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Street,,HENLEY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000605607,10/14/2016 03:29:00 PM,10/15/2016 09:14:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,392,LEROY,,Buffalo,NY,,90.46-1-12,,,,,,,,,UNKNOWN,-8775444.344,5301783.7072
1000605646,10/16/2016 05:41:00 PM,10/17/2016 02:06:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Paving (Req_Serv),Street,,TUSCARORA,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000605716,10/17/2016 10:23:00 AM,10/17/2016 03:41:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,CHIPPEWA WEST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000605746,10/17/2016 11:10:00 AM,10/17/2016 03:42:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,MOHAWK EAST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000605757,10/17/2016 11:28:00 AM,10/17/2016 02:26:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000605793,10/17/2016 12:25:00 PM,10/24/2016 09:14:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,AMHERST ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000605953,10/18/2016 09:01:00 AM,11/08/2016 12:16:00 PM,Closed,Dept of Public Works,Rodent Control,Rodents (Req_Serv),Property,168,RILEY,,Buffalo,NY,,100.48-4-23,,,,,,,,,UNKNOWN,-8778673.793,5298234.2133
1000606087,10/18/2016 12:41:00 PM,10/20/2016 03:10:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Allen St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000606151,10/18/2016 02:37:00 PM,10/20/2016 10:29:00 AM,Closed,Buffalo Police Department,Police,Basketball Hoop in RoW (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000606234,10/19/2016 09:21:00 AM,10/20/2016 03:29:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Street,,Michigan Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000606700,10/21/2016 09:01:00 AM,10/21/2016 02:45:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,PEARL ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000607050,10/24/2016 10:57:00 AM,11/01/2016 09:28:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,PECK,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000607375,10/25/2016 12:58:00 PM,10/26/2016 08:56:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,DELAWARE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000607448,10/25/2016 07:43:00 PM,12/12/2016 04:18:00 PM,Closed,DPIS,Housing,Graffiti Private Property (Req_Serv),Property,310,JERSEY,,Buffalo,NY,,99.76-1-6,,,,,,,,,UNKNOWN,-8781599.617,5297095.4722
1000607497,10/26/2016 09:58:00 AM,10/26/2016 04:14:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Paving (Req_Serv),Street,,WEST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000607514,10/26/2016 10:47:00 AM,10/26/2016 11:20:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,EXCHANGE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000607653,10/26/2016 04:13:00 PM,12/12/2016 11:40:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,140,NEWBURGH,,Buffalo,NY,,101.25-7-7,,,,,,,,,UNKNOWN,-8772980.419,5299576.5249
1000607717,10/27/2016 10:24:00 AM,10/28/2016 01:36:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,WASHINGTON,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000607910,10/28/2016 10:38:00 AM,10/30/2016 11:33:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Property,384,LEROY,,Buffalo,NY,,90.46-1-14,,,,,,,,,UNKNOWN,-8775471.401,5301777.7018
1000608071,10/31/2016 06:31:00 AM,11/01/2016 05:03:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,MIDDLESEX,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000608109,10/31/2016 09:21:00 AM,10/31/2016 03:50:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000608279,10/31/2016 01:43:00 PM,10/31/2016 03:40:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Street,,PARKER,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000608340,10/31/2016 07:39:00 PM,11/03/2016 07:00:00 AM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Street,,Cumberland Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000608348,11/01/2016 08:39:00 AM,11/03/2016 07:00:00 AM,Closed,Dept of Public Works,Forestry,Stump Removal (Req_Serv),Street,,BEDFORD,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000608515,11/01/2016 02:06:00 PM,11/03/2016 11:42:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,FRANKLIN,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000608551,11/01/2016 03:35:00 PM,11/03/2016 11:22:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,Genesee St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000608647,11/02/2016 10:49:00 AM,11/03/2016 11:32:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Street,,ELMHURST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000608686,11/02/2016 03:50:00 PM,11/03/2016 02:03:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Elmwood Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000618707,11/02/2016 04:23:00 PM,11/03/2016 02:04:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,ELMWOOD,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000618791,11/03/2016 09:25:00 AM,11/05/2016 07:00:00 AM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Street,,DELAWARE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000618806,11/03/2016 09:37:00 AM,11/03/2016 02:02:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,HURON EAST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000618885,11/03/2016 12:17:00 PM,11/04/2016 09:58:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,GENESEE WEST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000619077,11/04/2016 10:32:00 AM,11/04/2016 03:19:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,NORTH ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000619616,11/08/2016 05:29:00 PM,11/10/2016 09:59:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,Hertel Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000619668,11/09/2016 09:29:00 AM,11/14/2016 03:23:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,Washington St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000620107,11/10/2016 01:45:00 PM,11/15/2016 03:07:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,DELAWARE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000620134,11/10/2016 02:35:00 PM,11/22/2016 08:38:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,LINWOOD AVE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000620324,11/14/2016 10:16:00 AM,11/16/2016 02:49:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,EAGLE EAST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000620475,11/14/2016 01:05:00 PM,11/14/2016 02:51:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,PEARL ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000620605,11/15/2016 07:29:00 AM,01/31/2017 10:04:00 AM,Closed,Dept of Public Works,Engineering - Traffic,Sign Maintenance (Req_Serv),Street,,Richmond Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000620721,11/15/2016 10:36:00 AM,11/18/2016 11:08:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Grant St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000620848,11/15/2016 02:07:00 PM,11/22/2016 08:37:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,SIRRET,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000620921,11/15/2016 11:15:00 PM,11/16/2016 02:03:00 PM,Closed,Dept of Public Works,Streets,Excess Trash (Req_Serv),Street,,LINWOOD AVE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000620979,11/16/2016 09:32:00 AM,11/23/2016 04:05:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,192,DORRANCE,,Buffalo,NY,,133.80-4-32,,,,,,,,,UNKNOWN,-8773825.628,5286479.3904
1000620982,11/16/2016 09:33:00 AM,11/18/2016 11:07:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,Exchange St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000621342,11/17/2016 11:53:00 AM,11/18/2016 08:12:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,315,JERSEY,,Buffalo,NY,,99.76-8-1,,,,,,,,,UNKNOWN,-8781515.494,5297057.7957
1000621409,11/17/2016 02:06:00 PM,11/18/2016 10:54:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,EAGLE WEST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000621504,11/18/2016 09:13:00 AM,11/18/2016 03:10:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,COTTAGE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000621571,11/18/2016 10:58:00 AM,11/18/2016 03:07:00 PM,Closed,Dept of Public Works,Streets,Leaves / Lawn Debris (Req_Serv),Street,,Royal Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000621591,11/18/2016 11:21:00 AM,11/18/2016 03:13:00 PM,Closed,Dept of Public Works,Streets,Excess Trash (Req_Serv),Street,,DEPEW AVE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000621606,11/18/2016 11:44:00 AM,12/01/2016 07:00:00 AM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Street,,PONTIAC SOUTH,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000621775,11/20/2016 07:14:00 PM,12/10/2016 08:21:00 AM,Closed,Dept of Public Works,Rodent Control,Rodents (Req_Serv),Street,,CARLYLE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000621796,11/21/2016 08:53:00 AM,12/01/2016 02:08:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,WASHINGTON,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000621828,11/21/2016 09:24:00 AM,12/07/2016 09:01:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,RYAN ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000621904,11/21/2016 10:54:00 AM,01/05/2017 11:40:00 AM,Closed,DPIS,Housing,Abandoned Vehicle Inspection (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000621908,11/21/2016 10:54:00 AM,11/21/2016 10:55:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Abandoned Vehicles (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000622068,11/22/2016 08:44:00 AM,11/23/2016 01:51:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000622145,11/22/2016 11:07:00 AM,11/22/2016 02:15:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,ELLICOTT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000622150,11/22/2016 11:14:00 AM,11/22/2016 04:39:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Street,,ELMWOOD,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000622233,11/22/2016 01:48:00 PM,12/01/2016 01:25:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,ST MICHAELS PL,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000632475,11/26/2016 03:33:00 PM,11/28/2016 03:27:00 PM,Closed,Dept of Public Works,Streets,Excess Trash (Req_Serv),Street,,KING,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000632676,11/28/2016 10:58:00 AM,12/07/2016 09:00:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,ST MICHAELS PL,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000632727,11/28/2016 12:04:00 PM,12/07/2016 09:00:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,Ellicott St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000632746,11/28/2016 12:27:00 PM,02/09/2017 02:10:00 PM,Closed,Dept of Public Works,Engineering - Traffic,Sign Maintenance (Req_Serv),Street,,CAMBRIA,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000632785,11/28/2016 01:29:00 PM,12/07/2016 09:00:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,ARBOUR,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000632797,11/28/2016 01:35:00 PM,11/29/2016 08:06:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,285,BABCOCK,,Buffalo,NY,,123.29-3-36,,,,,,,,,UNKNOWN,-8775656.755,5292470.4805
1000633480,12/01/2016 08:33:00 AM,12/01/2016 01:01:00 PM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,500,PORTER,,Buffalo,NY,,99.76-3-6,,,,,,,,,UNKNOWN,-8781331.968,5297196.4494
1000633576,12/01/2016 10:45:00 AM,12/01/2016 02:15:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,BRYANT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000633607,12/01/2016 11:58:00 AM,12/05/2016 08:31:00 AM,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Street,,HEMINWAY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000633743,12/02/2016 08:46:00 AM,12/05/2016 03:03:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,BRYANT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000633850,12/02/2016 01:18:00 PM,12/05/2016 03:06:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,ELMWOOD,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000634016,12/05/2016 09:25:00 AM,12/06/2016 03:58:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,HURON WEST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000634503,12/07/2016 09:06:00 AM,12/08/2016 07:51:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,478,MONROE,,Buffalo,NY,,111.34-2-29,,,,,,,,,UNKNOWN,-8777790.772,5295736.0139
1000634651,12/07/2016 03:20:00 PM,12/08/2016 04:00:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Ellicott St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000634679,12/08/2016 06:48:00 AM,12/08/2016 03:43:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,Niagara St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000634683,12/08/2016 08:40:00 AM,12/09/2016 08:21:00 AM,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Street,,KAY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000634713,12/08/2016 09:15:00 AM,12/09/2016 11:02:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Washington St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000635056,12/09/2016 03:02:00 PM,12/13/2016 08:28:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,NORTH ST EAST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000645708,12/15/2016 09:33:00 AM,12/15/2016 07:30:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Street,,WALLACE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000645817,12/15/2016 12:14:00 PM,12/15/2016 07:30:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Street,,ROSETTA PETRUZZI WAY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000645829,12/15/2016 12:25:00 PM,12/15/2016 03:47:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Street,,CABLE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000646106,12/16/2016 01:43:00 PM,12/16/2016 05:16:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,,ROSETTA PETRUZZI WAY,,Buffalo,NY,,100039,,,,,,,,,UNKNOWN,,
1000646699,12/19/2016 12:08:00 PM,12/19/2016 04:48:00 PM,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000646729,12/19/2016 12:37:00 PM,12/19/2016 04:48:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Street,,RILEY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000647555,12/22/2016 09:14:00 AM,12/22/2016 03:58:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,GENESEE WEST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000647562,12/22/2016 09:22:00 AM,12/27/2016 03:09:00 PM,Closed,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,1,BUD MILL,,Buffalo,NY,,112.14-1-6,,,,,,,,,UNKNOWN,-8773914.514,5294653.385
1000647871,12/23/2016 02:44:00 PM,12/27/2016 08:28:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,BRYANT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000647917,12/26/2016 02:38:00 PM,12/27/2016 10:03:00 AM,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Street,,Delaware Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000647984,12/27/2016 10:02:00 AM,12/28/2016 03:52:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,BRYANT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000647985,12/27/2016 10:04:00 AM,01/09/2017 01:05:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,WYANDOTTE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000647997,12/27/2016 10:16:00 AM,12/27/2016 11:49:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Street,,WESCOTT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000648550,12/29/2016 02:33:00 PM,01/03/2017 08:38:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,HURON EAST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000648576,12/29/2016 03:14:00 PM,01/03/2017 06:45:00 AM,Closed,Dept of Public Works,Sanitation,Illegal Dumping Curb (Req_Serv),Street,,SCAJAQUADA ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000649020,01/04/2017 07:20:00 AM,01/05/2017 09:07:00 AM,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Street,,HUGHES,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000649032,01/04/2017 09:04:00 AM,01/05/2017 03:23:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,SANDERS,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000649561,01/06/2017 12:00:00 PM,01/11/2017 08:51:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Oak St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000649630,01/06/2017 04:15:00 PM,02/06/2017 12:18:00 PM,Closed,DPIS,Housing,Boarding request (Req_Serv),Property,325,JERSEY,,Buffalo,NY,,99.76-8-4,,,,,,,,,UNKNOWN,-8781479.425,5297082.6458
1000649638,01/07/2017 12:55:00 PM,01/09/2017 02:27:00 PM,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Street,,FIFTEENTH,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000649701,01/09/2017 09:57:00 AM,01/11/2017 08:44:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Elmwood Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000649723,01/09/2017 10:42:00 AM,01/19/2017 10:12:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000650083,01/11/2017 09:12:00 AM,01/12/2017 12:17:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Clinton St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000650142,01/11/2017 10:39:00 AM,01/12/2017 12:17:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,LAFAYETTE SQ,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000650337,01/11/2017 06:20:00 PM,01/24/2017 10:29:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,CROWLEY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000650808,01/16/2017 08:18:00 PM,01/24/2017 10:26:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,ANDREW,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000651173,01/18/2017 09:30:00 AM,01/20/2017 07:43:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,Hertel Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000651462,01/19/2017 11:51:00 AM,01/23/2017 07:41:00 AM,Closed,Dept of Public Works,Engineering - Traffic,Sign Hazards (Req_Serv),Street,,Clinton St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000651482,01/19/2017 12:33:00 PM,01/20/2017 03:27:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Washington St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000651590,01/20/2017 08:56:00 AM,01/24/2017 05:42:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,MARILLA,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000651652,01/20/2017 10:37:00 AM,01/20/2017 01:34:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Street,,ST MARYS,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
